theme_id,theme_name,stock_order,stock_keyword_idx,stock_code,stock_name,type_stock,type_stock_market_inferred,diff_pct,price,volume,trade_value,news_count,description
153735,D램,1,1268,024850,HLB이노베이션,2,kosdaq,1.01,11970,0,0,0,스탬핑방식 리드프레임 공급업체
153735,D램,2,2172,061970,LB세미콘,2,kosdaq,0.12,4120,0,0,0,"반도체 후공정 전문 기업/비메모리 반도체 디스플레이를 구동하는 DDI, CIS 테스트사업 영위"
153735,D램,3,2652,095340,ISC,2,kosdaq,-1.7,150100,0,0,0,반도체 테스트소켓 사업 영위
153735,D램,4,2753,104830,원익머트리얼즈,2,kosdaq,-4.26,36000,0,0,0,반도체 제조 공정용 특수가스 제조/삼성전자에 납품
153735,D램,5,2909,131290,티에스이,2,kosdaq,-4.5,233500,0,0,0,반도체 검사장비 제조
153735,D램,6,3223,241790,티이엠씨씨엔에스,2,kosdaq,-5.12,4820,0,0,0,"반도체 제조소재 케미칼,반도체 케미칼 장비 제조"
153735,D램,7,150543,319660,피에스케이,2,kosdaq,-5.27,161800,0,0,0,반도체장비 사업 영위
153735,D램,8,1463,033160,엠케이전자,2,kosdaq,-5.87,14440,0,0,0,LPDDR 계열 메모리와 첨단 패키징 수요 증가로 본딩와이어 생산
153735,D램,9,3269,281820,케이씨텍,1,kospi,-5.97,92900,0,0,0,반도체 제조용 장비 제조
153735,D램,10,334,000660,SK하이닉스,1,kospi,-6.06,2201000,0,0,0,"메모리 반도체 (DRAM, NAND Flash, MCP) 생산"
153735,D램,11,666,005930,삼성전자,1,kospi,-6.92,296000,0,0,0,D램 제품 생산
153735,D램,12,162765,402340,SK스퀘어,1,kospi,-9.3,1356000,0,0,0,
162078,DDR5,1,3165,219130,타이거일렉,2,kosdaq,1.6,63500,0,0,0,반도체 테스트용 PCB 공급. DDR5 전환시 수혜 기대
162078,DDR5,2,2652,095340,ISC,2,kosdaq,-1.7,150100,0,0,0,메모리반도체 테스트 소켓 생산. DDR5 전환시 수혜 기대
162078,DDR5,3,751,007660,이수페타시스,1,kospi,-3.26,98000,0,0,0,핸드셋·통신·서버 등에 활용되는 MLB(다층인쇄회로기판) 제조
162078,DDR5,4,498,003160,디아이,1,kospi,-3.56,23000,0,0,0,DDR5용 번 인 테스터 공급
162078,DDR5,5,2617,092870,엑시콘,2,kosdaq,-3.8,16700,0,0,0,DDR5 메모리 테스트 장비 제조
162078,DDR5,6,2436,080580,오킨스전자,2,kosdaq,-3.9,13550,0,0,0,반도체 검사부품인 번인소켓 생산. DDR5 전환시 수혜 기대
162078,DDR5,7,159298,356860,티엘비,2,kosdaq,-4.24,67800,0,0,0,PCB(인쇄회로기판) 생산. DDR5 전환시 수혜 기대.메모리 모듈 메인보드 업그레이드에 대한 단가 상승시 수혜 기대
162078,DDR5,8,1555,036010,아비코전자,2,kosdaq,-4.84,6690,0,0,0,메탈파워 인덕터 생산. DDR5 전환시 수혜 기대
162078,DDR5,9,2685,098120,마이크로컨텍솔,2,kosdaq,-5.16,22050,0,0,0,"메모리반도체 테스트용 번인소켓, 모듈소켓 공급. DDR5 전환시 수혜 기대"
162078,DDR5,10,3203,232140,와이씨,2,kosdaq,-5.82,11000,0,0,0,메모리 웨이퍼 테스터 공급. DDR5 전환시 수혜 기대
162078,DDR5,11,1463,033160,엠케이전자,2,kosdaq,-5.87,14440,0,0,0,
162078,DDR5,12,159546,353200,대덕전자,1,kospi,-5.89,116700,0,0,0,전 종류 기판 생산
162078,DDR5,13,334,000660,SK하이닉스,1,kospi,-6.06,2201000,0,0,0,DDR5 생산
162078,DDR5,14,666,005930,삼성전자,1,kospi,-6.92,296000,0,0,0,DDR5 메모리 모듈 개발
162078,DDR5,15,2522,086390,유니테스트,2,kosdaq,-7.41,10740,0,0,0,"메모리 모듈 테스터, 메모리 컴포넌트 테스터 공급. DDR5 전환시 수혜 기대"
162078,DDR5,16,3179,222800,심텍,2,kosdaq,-8.52,108400,0,0,0,"DRAM 패키지용 BOC 기판, 메모리 모듈 PCB 제조. DDR5 전환시 수혜 기대"
153117,3D 낸드,1,1028,014680,한솔케미칼,1,kospi,1.01,251000,0,0,0,"과산화수소 생산. 삼성전자, SK하이닉스 등 반도체 업체들의 3D NAND 설비 확장 계획에 따른 반도체용 과산화수소 매출 증가 기대."
153117,3D 낸드,2,150544,031980,피에스케이홀딩스,2,kosdaq,0.31,127600,0,0,0,"반도체 후공정 장비 사업을 주요 사업으로 영위. 삼성전자, SK하이닉스 등 반도체 업체들의 3D NAND 설비 확장 계획에 따른 장비 수요 증가 기대."
153117,3D 낸드,3,2366,074600,원익QnC,2,kosdaq,-1.28,30750,0,0,0,"원익그룹 계열로 반도체 생산시 사용되는 세라믹제품을 제조. 삼성전자, SK하이닉스 등 반도체 업체들의 3D NAND 설비 확장 계획에 따른 제품 수요 증가 기대."
153117,3D 낸드,4,2408,079370,제우스,2,kosdaq,-2.19,9380,0,0,0,"반도체 및 디스플레이 관련 생산장비 제조 업체. 삼성전자, SK하이닉스 등 반도체 업체들의 3D NAND 설비 확장 계획에 따른 장비 수요 증가 기대."
153117,3D 낸드,5,1850,045100,한양이엔지,2,kosdaq,-3.27,31100,0,0,0,반도체 생산설비에 필수적인 고순도(UHP) 특수가스설비 제공. 삼성전자 등 반도체 업체들의 3D NAND 설비 확장 계획에 따른 장비 수요 증가 기대.
153117,3D 낸드,6,1596,036830,솔브레인홀딩스,2,kosdaq,-3.46,34850,0,0,0,"삼성전자, SK하이닉스 등 국내 반도체 제조사에 공정용 화학 재료 등을 공급. 반도체 업체들의 3D NAND 설비 확장 계획에 따른 제품 수요 증가 기대."
153117,3D 낸드,7,2753,104830,원익머트리얼즈,2,kosdaq,-4.26,36000,0,0,0,"삼성전자, SK하이닉스 등에 반도체 공정용 특수가스 공급. 삼성전자, SK하이닉스 등 반도체 업체들의 3D NAND 설비 확장 계획에 따른 제품 수요 증가 기대."
153117,3D 낸드,8,150543,319660,피에스케이,2,kosdaq,-5.27,161800,0,0,0,"주요 제품으로 Dry Strip, Dry Cleaning, New Hard Mask Strip, Etch Back 등 제조. 반도체 업체들의 3D NAND 설비 확장 계획에 따른 장비 수요 증가 기대."
153117,3D 낸드,9,2606,092070,디엔에프,2,kosdaq,-5.58,13210,0,0,0,"3D NAND용 HCDS를 공급. 삼성전자, SK하이닉스 등 반도체 업체들의 3D NAND 설비 확장 계획에 따른 제품 수요 증가 기대."
153117,3D 낸드,10,3269,281820,케이씨텍,1,kospi,-5.97,92900,0,0,0,디스플레이 및 반도체 공정에 사용되는 전공정 장비 및 소모성 재료 생산/판매.
153117,3D 낸드,11,334,000660,SK하이닉스,1,kospi,-6.06,2201000,0,0,0,세계적인 메모리 반도체 전문 제조업체. 업계 최초로 72단 3D NAND FLASH 개발.
153117,3D 낸드,12,666,005930,삼성전자,1,kospi,-6.92,296000,0,0,0,낸드 플래시 시장 점유율 1위 및 3D NAND를 탑재하는 SSD의 세계 시장 점유율 1위. 5세대로 분류되는 96단 3D NAND 양산에 성공.
153117,3D 낸드,13,2496,084370,유진테크,2,kosdaq,-7.24,146100,0,0,0,"전공정의 반도체기판(wafer)위에 박막을 형성하는 장비 제공. 삼성전자, SK하이닉스 등 반도체 업체들의 3D NAND 설비 확장 계획에 따른 장비 수요 증가 기대."
153117,3D 낸드,14,2522,086390,유니테스트,2,kosdaq,-7.41,10740,0,0,0,"반도체 검사 장비를 전문으로 개발, 생산하는 업체. 삼성전자, SK하이닉스 등 반도체 업체들의 3D NAND 설비 확장 계획에 따른 장비 수요 증가 기대."
153117,3D 낸드,15,3179,222800,심텍,2,kosdaq,-8.52,108400,0,0,0,"반도체용 인쇄회로기판(PCB) 사업 영위. 삼성전자, SK하이닉스 등 반도체 업체들의 3D NAND 설비 확장 계획에 따른 제품 수요 증가 기대."
153117,3D 낸드,16,3216,240810,원익IPS,2,kosdaq,-9.48,112700,0,0,0,원익그룹 계열사로 반도체 증착장비 및 장치 제조. 삼성전자의 핵심장비 공급 업체로 삼성전자의 3D NAND 추가 설비확장 등에 따른 수혜 전망.
153117,3D 낸드,17,2655,095610,테스,2,kosdaq,-9.6,145000,0,0,0,"반도체 전공정 핵심장비 CVD, ETCH장비 제조. 삼성전자, SK하이닉스 등 반도체 업체들의 3D NAND 설비 확장 계획에 따른 장비 수요 증가 기대."
153117,3D 낸드,18,2555,089030,테크윙,2,kosdaq,-10.85,41100,0,0,0,"반도체 후공정 검사장비인 테스트 핸들러 제조. 삼성전자, SK하이닉스 등 반도체 업체들의 3D NAND 설비 확장 계획에 따른 장비 수요 증가 기대."
153117,3D 낸드,19,2624,093370,후성,1,kospi,-12.59,11590,0,0,0,반도체용 특수가스 C4F6 등 제조.
3363,방산,1,2859,123010,알엔티엑스,2,kosdaq,10.45,1554,0,0,0,
3363,방산,2,167216,140430,카티스,2,kosdaq,5.93,1948,0,0,0,"동사가 개발한 경계선침입탐지시스템(PIDS)은 국가중요시설 외곽경계에 설치 및 침입감지을 위해 개발돼 국내 국방, 국가시설에 공급"
3363,방산,3,2666,096630,에스코넥,2,kosdaq,4.88,1913,0,0,0,방사청에 리튬전지 납품
3363,방산,4,884,010770,평화홀딩스,1,kospi,2.56,4010,0,0,0,"스마트 모빌리티를 위한 XR 솔루션 기업으로 스마트 모빌리티 시뮬레이터, XR 가상훈련, XR 디바이스 및 XR 실감 콘텐츠를 주력 사업으로 영위"
3363,방산,5,3037,175140,휴먼테크놀로지,2,kosdaq,1.51,2350,0,0,0,세계 최장거리의 드론 탐지 레이다를 개발한 토리스 스퀘어와 협력
3363,방산,6,517,003490,대한항공,1,kospi,1.39,29150,0,0,0,"국내 최대 항공운송회사로 헬기 및 군용항공기 정비사업도 영위. 정부 주관의 특수임무항공기 개발사업에 항공기 분야 개발업체로 참여하고 있으며, 차세대 군용 무인기 개발, 한국형 기동헬기(KUH) 공동개발 등 진행 경험 보유."
3363,방산,7,2650,095270,웨이브일렉트로,2,kosdaq,0.97,3650,0,0,0,"이동통신 기지국 및 중계기용 전력증폭기와 RRH, 무선 통신 시스템의 RF 송신부의 핵심모듈을 공급. 방산사업 부문에서 유도무기용 신호처리장치 제조/판매."
3363,방산,8,162255,273640,와이엠텍,2,kosdaq,0.93,5450,0,0,0,"미사일, 전함 등의 직류 전력제어장치용 Relay 공급"
3363,방산,9,162848,310870,디와이씨,2,kosdaq,0.93,1199,0,0,0,방산 부품 제작 기업인 신세계정공을 인수해 방위산업 시장에 본격 진출
3363,방산,10,2292,068790,DMS,2,kosdaq,0.49,6100,0,0,0,자회사 ㈜오이티가 국방부 산하기관에서 영상증폭관 개발 및 운용시험에 최종 합격하는 등 세계에서 다섯번째로 군사용 야간투시경 핵심부품 국산화에 성공한 바 있음.
3363,방산,11,1531,035420,NAVER,1,kospi,0.31,197200,0,0,0,국방 AI 전담 조직 신설 및 국방 분야 AX 사업 진출
3363,방산,12,167378,0015G0,그린광학,2,kosdaq,0,0,0,0,0,"대표 소재인 STD-ZnS는 아이언돔 미사일용 핵심 광학 소재이며, MS-ZnS는 고온등방압(HIP) 공정을 적용해 투명도와 투과율을 높인 차세대 소재로 스텔스기 유도무기 등 첨단 방산 시스템의 필수 소재"
3363,방산,13,1738,040300,YTN,2,kosdaq,-0.24,2055,0,0,0,종합보도채널 YTN의 경우 24시간 방송을 통해 전쟁 및 테러 등의 사회적 이슈나 국내외 사건사고를 빠르게 보도하는 등 뉴스전문 방송으로 위상을 공고히 유지.
3363,방산,14,2649,095190,신화프리텍,2,kosdaq,-0.25,2010,0,0,0,"K-9/21부품, T-50항공기 부품 등 방산부품을 생산/납품."
3363,방산,15,1910,047810,한국항공우주,1,kospi,-0.56,160200,0,0,0,"국내 대표 방위산업체로서 수요자인 한국정부(방위사업청)와 계약을 통해 제품(T-50 전투기, KUH헬기, 훈련기, 무인기 등)의 연구개발/생산/성능개량/ 후속지원."
3363,방산,16,723,007120,미래아이앤지,1,kospi,-0.7,1273,0,0,0,"K-9 자주포용 사격지휘 기자재, 105mm 자주곡사포 및 155mm 자주포 부품류 등을 방위사업청과 한화지상방산, 현대위아 등의 완성장비 제조 협력사에 공급."
3363,방산,17,657,005810,풍산홀딩스,1,kospi,-0.85,34900,0,0,0,풍산그룹 지주회사로 방위사업(각종 탄약류 제조)을 영위하는 풍산을 주력 자회사로 보유.
3363,방산,18,3143,214430,아이쓰리시스템,2,kosdaq,-0.96,62000,0,0,0,"군수용(방산제품) 및 민수용(치과용 등) 적외선 영상센서, 엑스레이 영상센서 및 이를 장착한 전자제품의 개발/제조/판매."
3363,방산,19,1262,024740,한일단조,2,kosdaq,-0.96,2060,0,0,0,"국내 방위산업 분야의 핵심인 최첨단 정밀 유도탄 탄체를 비롯하여 탄두 및 중장비 부품, 조선/항공산업 부품 등을 생산."
3363,방산,20,487,003010,혜인,1,kospi,-1,4450,0,0,0,"건설기계 및 육상용 발전기, 선박 및 산업용 엔진/발전기 수입판매 전문업체. 해군 차기고속정 사업 및 훈련지원정 관련사업 영위. 2015년 9월 해군 차기고속정사업 본계약 체결. 18년 1월 한진중공업과 해군 차기고속정(PKX-B) 5~8번함에 탑재할 100억원 규모의 주추진엔진 및 발전기세트 공급사업 본계약 체결."
3363,방산,21,163722,129920,대성하이텍,2,kosdaq,-1.06,4685,0,0,0,이스라엘 최대 방산업체 포함 총 3개의 글로벌 방산 기업에 미사일과 유도탄 부품 외 20여개의 부품을 공급
3363,방산,22,3527,215090,솔디펜스,2,kosdaq,-1.07,1385,0,0,0,방산분야 전자/제어사업 영위. 방위산업의 분류 중 가장 큰 부분을 차지하는 유도무기 및 항공전자 관련 제어 장치를 부품으로 자체 개발/생산.
3363,방산,23,151073,009540,HD한국조선해양,1,kospi,-1.23,360500,0,0,0,"현대중공업, 현대삼호중공업, 현대미포조선 등을 종속회사로 보유한 현대중공업그룹 중간 지주회사. 현대중공업은 방위산업 지정 조선업체로 군함, 잠수함 등 특수선박을 건조하는 방위 산업을 영위."
3363,방산,24,153159,327260,RF머트리얼즈,2,kosdaq,-1.48,46600,0,0,0,방위사업청 주관 '레이저 대공무기용 레이저 다이오드 모듈' 국산화 과제 선정. 레이저 다이오드 모듈 개발
3363,방산,25,886,010820,퍼스텍,1,kospi,-1.52,5840,0,0,0,"후성그룹 계열의 방위산업 전문업체. 항공우주(헬기 및 전투기), 유도무기(미사일), 지상무기(기동 및 화포), 해상수중무기(함포), 자동소화장치, 무인화(휴대용 소형로봇) 등 다양한 분야의 방위사업 영위."
3363,방산,26,2573,090080,평화산업,1,kospi,-1.53,838,0,0,0,자동차 및 일반산업용 전문 부품제조. 방위산업용 특수차량의 부품을 생산하여 방위산업체에 공급. 현대로템에 K2전차 궤도(캐터필러) 공급
3363,방산,27,674,006050,국영지앤엠,2,kosdaq,-1.8,492,0,0,0,방탄용/특수시설 보안용 유리 제조.
3363,방산,28,162098,372910,한컴라이프케어,1,kospi,-1.91,1696,0,0,0,"군용 방독면 K5 공급, 방위사업청과 방탄조끼 납품 계약."
3363,방산,29,2411,079550,LIG디펜스앤에어로스페이스,1,kospi,-1.96,799000,0,0,0,"LIG그룹 계열의 종합방산업체. 대공, 대함/대잠, 대지, 공대지, 수중무기 등 정밀타격 제품, 탐색레이더, 추적레이더, 영상레이더, 전자광학장비, 수중감시체계 등 감시정찰 제품, 항공전자, 함정용/항공기용 전자전, 육군용 전자전 등 항공전자/전자전 제품, 통신단말, 지상/함정 전투체계, Data Link 망관리, 상호운용성 등 지휘통제/통신 제품을 생산하는 종합방산업체. 네덜란드 방산업체와 항공정비 분야 MOU체결"
3363,방산,30,524,003570,SNT다이내믹스,1,kospi,-2.1,35000,0,0,0,"S&T그룹 계열사로 방산용 자동변속기 및 화력장비 등의 방위산업 제품을 생산하고 있으며, 120mm박격포, 81m박격포, LAH용 기관총 등을 개발."
3363,방산,31,2230,065950,웰크론,2,kosdaq,-2.15,1045,0,0,0,"나노섬유 제조기술을 이용하여 2010년 9월부터 방검복을 생산하고 있으며, 방탄복도 개발을 완료하여 방위산업분야로 사업영역 다각화중. 방탄(level Ⅲ) 방검(level Ⅱ) 성능 동시발현이 가능한 경량 하이브리드소재 제조기술 연구."
3363,방산,32,1783,042370,비츠로테크,2,kosdaq,-2.33,8790,0,0,0,"주력 생산 제품인 Li/SOCl₂(리튬염화티오닐전지)가 군용장비(무전기, 어뢰 등)의 주전원에 사용되며, 비축형전지(리저브(Reserve)전지, 앰플(Ampoule)전지 등)은 최첨단 미사일, 폭탄 등의 주전원으로 사용됨."
3363,방산,33,902,011210,현대위아,1,kospi,-2.33,63000,0,0,0,"1970년대부터 우리나라 정부로부터 화포류 전문 생산업체로 지정받아 각종 대형 화포류를 독점 생산하고 있으며, 군함에 탑재되는 함포도 생산중. 중/대구경 화포 및 항공기착륙장치 부문에서 독과점 지위 확보."
3363,방산,34,2549,088800,에이스테크,2,kosdaq,-2.86,1797,0,0,0,"무선통신기술에 기반한 방위사업 영위. 방위산업분야는 레이더, 유도무기체계,지휘통신체계,위성통신,데이터링크등의 방산용안테나 부문에 2008년부터 개발업체로 참여."
3363,방산,35,1534,035460,기산텔레콤,2,kosdaq,-2.97,2125,0,0,0,군 통신장비 및 군 보안장비 전문업체 현대제이콤을 종속회사로 보유.
3363,방산,36,662,005870,휴니드,1,kospi,-3.04,4460,0,0,0,"군사용 전술통신장비, 감시/통제시스템 등의 방산사업 영위. 군사용 무전기 및 특수통신 및 전술통신 장비 생산/공급."
3363,방산,37,161704,303530,이노뎁,2,kosdaq,-3.04,2715,0,0,0,주둔지 경계용 CCTV 사업 참가
3363,방산,38,1060,015710,코콤,2,kosdaq,-3.04,2710,0,0,0,불법 드론 탐지·무력화 시스템 `TADS-i` 개발
3363,방산,39,2199,064960,SNT모티브,1,kospi,-3.14,26200,0,0,0,"K1A기관단총, K2소총, K201유탄발사기, K3경기관총, K4고속유탄기관총, K5권총, K7소음기관단총, K11복합형소총, K-14 저격용소총 등을 개발/생산."
3363,방산,40,3528,012450,한화에어로스페이스,1,kospi,-3.19,1122000,0,0,0,"한화그룹 계열의 항공엔진사업을 영위하는 업체. 국내 군수 엔진시장에서 독점적 지위를 유지. 방산부문 주요 종속회사로 한화디펜스(주), 한화시스템(주)을 보유. 방산부문 종속회사는 K9 자주포를 중심으로 K10 탄약운반장갑차, K55A1 자주포, K56 탄약운반장갑차, K77 사격지휘차 및 원격무장 등을 생산."
3363,방산,41,2213,065450,빅텍,2,kosdaq,-3.23,2995,0,0,0,"방산관련 전자전시스템 방향탐지장치 및 피아식별기, 전원공급기, TICN 제품군 등 다양한 방산제품 등을 제조/판매."
3363,방산,42,2703,100090,SK오션플랜트,1,kospi,-3.37,14610,0,0,0,경비함 등 제조
3363,방산,43,1574,036530,SNT홀딩스,1,kospi,-3.78,50900,0,0,0,"자회사 SNT모티브, K2 소총, K5 권총 등 군사용 무기 생산."
3363,방산,44,2465,082920,비츠로셀,2,kosdaq,-3.89,34600,0,0,0,정밀유도 미사일 · 포탄용 특수 배터리 생산
3363,방산,45,165824,388790,라이콤,2,kosdaq,-3.96,4000,0,0,0,방산 분야 레이저 모듈 관련 독점 지위 확보
3363,방산,46,2830,119500,포메탈,2,kosdaq,-4.04,2495,0,0,0,"종합단조정밀기계부품 생산. 방위산업 관련 각종 ARM류, 휠, 방활구 등을 생산."
3363,방산,47,2760,105550,엣지파운드리,2,kosdaq,-4.04,404,0,0,0,핵심 군사 무기에 탑재되는 적외선 열영상 센서 제조 기술 보유
3363,방산,48,163263,368770,파이버프로,2,kosdaq,-4.15,12700,0,0,0,광섬유 센서와 관성항법장치 분야를 전문으로 하는 기술 기반 기업
3363,방산,49,2739,103140,풍산,1,kospi,-4.22,65900,0,0,0,신동사업과 방산사업을 영위하는 업체. 방산사업 부문에서는 군용탄약 및 스포츠탄약 등을 생산.
3363,방산,50,163576,396270,넥스트칩,2,kosdaq,-4.23,2265,0,0,0,"방산용 드론에 적용되는 비전센서칩 개발을 완료, 방산용 비전센서칩은 회사의 시스템 온 칩(SoC) '아파치6(APACHE6)'를 핵심 기술로 활용"
3363,방산,51,167232,295310,에이치브이엠,2,kosdaq,-4.28,51400,0,0,0,"2022년 연소기 단일 부품 소재를 첫 납품으로 시작해서 현재 로켓 엔진, 프레임 등 4가지 부품 소재로 품목이 확장"
3363,방산,52,167363,484590,삼양컴텍,2,kosdaq,-4.29,6470,0,0,0,"K2 전차 특수장갑, 차륜형 장갑차 부가장갑 등 방위산업용 특수 방탄·방호 복합소재 개발 및 제조"
3363,방산,53,868,010280,아이티센엔텍,2,kosdaq,-4.45,4505,0,0,0,"시스템통합(SI)업체로 SI사업부문(정보시스템 기획/구축 및 운용/유지보수 등), IT인프라부문(네트워크 진단/컨설팅/솔루션 설계 등)을 영위. 해해군전술C4I체계 등 대형 프로젝트의 유지보수 및 유관사업을 영위."
3363,방산,54,167261,474170,루미르,2,kosdaq,-4.53,6950,0,0,0,국방기술진흥연구소가 추진하는 방산혁신기업100 전용 혁신기술 R&D 과제에 최종 선정. 국방 첨단 감시정찰 기술분야의 전략적 혁신을 목표로 하고 있으며 총 46억 원 규모의 연구비가 투입될 예정
3363,방산,55,160736,361390,제노코,2,kosdaq,-4.71,13950,0,0,0,"위성통신부품 제조 업체. 위성탑재체, 위성운용국 및 단말, 전기지상지원장비(EGSE(Electrical Ground Support Equipment)) 사업을 주력으로 영위하고 있으며, 군 전술정보통신체계(TICN)사업의 핵심부품인 비접촉식광전케이블, 소형무장헬기(LAH)사업 및 대한민국 차세대 전투기(KF-X)사업 등의 항공전자장비, 점검장비 등 방위사업도 영위하고 있으며, 주요 고객은 한화시스템(주), 한국항공우주산업(주) 등임."
3363,방산,56,2188,064350,현대로템,1,kospi,-4.75,186400,0,0,0,"국내 유일의 전차 개발 및 생산업체. 전투차량, 무인 무기체계 등을 생산하는 방위사업을 영위. 전차(K1A1, K2 등), 교량전차, 구난전차 등의 지상 군수장비를 생산."
3363,방산,57,2953,140670,알에스오토메이션,2,kosdaq,-4.75,9420,0,0,0,유도무기에 필요한 핵심 부품인 초소형 정전용량식 엔코더를 개발 완료
3363,방산,58,166344,448710,코츠테크놀로지,2,kosdaq,-4.83,10840,0,0,0,"싱글보드컴퓨터 및 군용전시기, 무기체계탑재용 컴퓨터장치, 주변기기, 무기체계 시스템 등의 방위산업 무기체계의 중요 모듈 설계 및 제조를 주업종으로 함."
3363,방산,59,167280,474610,RF시스템즈,2,kosdaq,-5.17,6600,0,0,0,"안테나 시스템, 레이다 시스템, 환경제어 시스템 등을 개발하고 공급하는 방산 전문기업"
3363,방산,60,3164,218410,RFHIC,2,kosdaq,-5.18,54900,0,0,0,레이더용 GaN 전력증폭기 등 공급.
3363,방산,61,149914,100590,머큐리,2,kosdaq,-5.34,3460,0,0,0,
3363,방산,62,1000,013810,스페코,2,kosdaq,-6.02,1765,0,0,0,"구축함용 함 안정기, 워터젯, 함안정조타기 등 생산. 함안정기(항해 중 파도,바람에 의해 발생되는 함정의 횡동요를 감쇄시키는 설비)를 방산물자로 지정받아 대한민국 해군에 독점 공급."
3363,방산,63,150898,242040,나무기술,2,kosdaq,-6.52,4230,0,0,0,세계 최고 방산기업 록히드마틴과 레드햇 군사AI 개발. 과거 나무기술은 레드헷과 협력해 클라우드 플랫폼 출시
3363,방산,64,154528,274090,켄코아에어로스페이스,2,kosdaq,-6.6,10610,0,0,0,"항공기부품 제조/판매. 항공기 설계/제조. 항공기 부품 관련 가공 및 조립 매출액의 대부분을 차지하고 있으며, 해당 매출은 방산 부문과 민수부분으로 구분. 미국 내 매출액 비중이 과반 이상을 차지."
3363,방산,65,1446,032820,우리기술,2,kosdaq,-6.7,10870,0,0,0,"자회사 케이에스씨, 케이알씨가 육군 인공지능 기반 차세대 지상전투체계 핵심인 차륜형 지휘소 차량 개발 프로젝트 참여."
3363,방산,66,1650,038060,루멘스,2,kosdaq,-6.81,725,0,0,0,"군통신장비(MST, 전술통신, 전자전, 레이다 솔루션 등) 개발/생산업체 엘아이씨티 지분 보유."
3363,방산,67,152605,084850,아이티엠반도체,2,kosdaq,-7.06,8820,0,0,0,한화에어로스페이스와 손잡고 수출 목적의 잠수함용 셀 트레이(용기) 개발을 위한 협약을 체결. 국방기술진흥연구소 무기체계 제조개발 지원사업의 수출 잠수함용 리튬전지체계개발 사업에서 셀 트레 개발 전문업체로 아이티엠반도체가 낙점
3363,방산,68,2774,108380,대양전기공업,2,kosdaq,-7.1,17000,0,0,0,"국내최초 6,000m급 심해 무인 잠수정을 개발하였고, 해군에 방위산업 관련 조명등기구, 전기/전자 제품, 함내외 통신체계 등 공급. 잠수함용 연축전지 제조 등 방위산업을 주요 사업으로 영위하는 한국특수전지(주)를 종속회사로 보유."
3363,방산,69,167331,081180,쎄크,2,kosdaq,-7.35,5670,0,0,0,엑스레이 검사장비 전문 기업으로 방산 산업용 LINAC(선형가속기) System 검사장비 보유
3363,방산,70,2672,097230,HJ중공업,1,kospi,-7.62,17590,0,0,0,"조선(신조선, 특수선, 수리선, 조선플랜트 등) 및 건설사업(토목공사, 건축공사, 플랜트공사, 분양 등) 영위. 1972년 국내 최초의 국산 경비정 학생호 건조를 시작으로 1974년 국내방위산업체 1호 기업으로 지정된 이래, 대형수송함 독도함, 초계함, 상륙함, 공기부양선, 경비정 등 국내 최다 함정 건조실적을 보유."
3363,방산,71,349,000880,한화,1,kospi,-7.87,101800,0,0,0,"방위사업 전문업체로 화약류(방산품, 산업화약 등)의 제조/판매. 방산업체 한화시스템을 주요 종속회사로 보유."
3363,방산,72,167421,288180,케이피항공산업,2,kosdaq,-8.68,8630,0,0,0,"고체 연료 기반 유도무기 추진기관 제작에 필요한 독자적인 핵심 기술(분할식 맨드릴 금형 등)을 기반으로 천궁-II, 현무 등 주요 국산 유도무기 체계의 핵심 부품을 안정적으로 양산"
3363,방산,73,167286,484870,엠앤씨솔루션,1,kospi,-9.13,32350,0,0,0,"국내 최초로 방산용 서보밸브 개발·양산에 성공하였으며, 미세한 전류 신호를 활용해 유량과 압력을 정밀 제어해주기 때문에 방산, 항공, 우주, 로봇 등 다양한 분야에서 활용"
3363,방산,74,2380,077970,STX엔진,1,kospi,-9.48,26250,0,0,0,"민수사업(선박용 엔진, 육상발전용 엔진, 산업 엔진 등), 특수사업(방위산업용 엔진 등), 전자통신사업(해군 레이다/통신체계, 기상청 기상레이다 등)을 영위하는 업체. 주요 매출처는 삼성중공업, 방위사업청, 한화디펜스 주식회사, (주)한진중공업, 대우조선해양, 현대로템주식회사 등."
3363,방산,75,167205,437730,삼현,2,kosdaq,-10.27,33200,0,0,0,"다목적 무인차량 ‘호플론’을 개발. 호플론은 삼현의 구동모터, 제어기, 감속기 기술이 통합된 3-in-1 파워트레인(EPT)을 기반으로 함"
3363,방산,76,2377,077360,덕산하이메탈,2,kosdaq,-10.53,8500,0,0,0,"자회사 덕산넵코어스, 누리호 시험발사체에 GNSS 항법장치를 공급. 소형무장헬기 부품 국산화 주관사 선정"
3363,방산,77,166228,321370,센서뷰,2,kosdaq,-12.48,1620,0,0,0,"국내 주요 방산 기업과 수출향 무기 체계에 적용되는 밴드패스 필터(Band Pass Filter, BPF) 공급계약 체결. 항공기, 전투함, 레이다시스템용 안테나 등의 제품 공급에 이어 송수신 필터까지 공급 품목을 확대."
3363,방산,78,155477,272210,한화시스템,1,kospi,-12.98,70400,0,0,0,"한화그룹 계열의 방위산업 시스템 업체. 주요 고객인 한국정부(방위사업청, 국방과학연구소, 각군 등)와 계약을 통해 제품의 연구개발, 생산, 성능개량, 후속지원 등을 주요 사업으로 하는 방위산업 분야 시스템 사업 영위. 1978년 야간투시경 방산업체 지정부터 현재 감시정찰분야 중심 전자광학, 레이다, 항공전자, 전투체계 등 방위사업 핵심분야에 주도적으로 참여 중."
