symbol,name,entry_date,entry_price,qty,primary_outcome,hold_days,gross_pnl,n_exits,first_exit_date,first_exit_reason,first_exit_price
012200,계양전기,2025-01-17,1698,100,sl_only,3,-2547,1,2025-01-20,stop_loss,1673
012200,계양전기,2026-03-03,8930,100,sl_only,1,-13395,1,2026-03-04,stop_loss,8796
356680,엑스게이트,2024-08-27,4610,100,tp_then_sl,1,+9819,3,2024-08-28,tp1,4748
356680,엑스게이트,2024-09-02,4840,100,sl_only,1,-7260,1,2024-09-03,stop_loss,4767
356680,엑스게이트,2024-09-06,4910,100,sl_only,3,-7365,1,2024-09-09,stop_loss,4836
356680,엑스게이트,2024-09-27,4605,100,sl_only,3,-6907,1,2024-09-30,stop_loss,4536
356680,엑스게이트,2024-11-26,5490,100,sl_only,1,-8235,1,2024-11-27,stop_loss,5408
356680,엑스게이트,2025-01-02,10390,100,tp_only,1,+52158,3,2025-01-03,tp1,10702
356680,엑스게이트,2025-02-10,9730,100,tp_only,1,+48845,3,2025-02-11,tp1,10022
356680,엑스게이트,2025-10-30,9620,100,sl_only,1,-14430,1,2025-10-31,stop_loss,9476
012860,모베이스전자,2026-01-08,1510,100,tp_only,1,+7580,3,2026-01-09,tp1,1555
012860,모베이스전자,2026-04-02,3855,100,sl_only,1,-5782,1,2026-04-03,stop_loss,3797
012860,모베이스전자,2026-04-17,4050,100,sl_only,3,-6075,1,2026-04-20,stop_loss,3989
012860,모베이스전자,2026-04-28,4015,100,sl_only,1,-6022,1,2026-04-29,stop_loss,3955
